Record Length,40000,,Source,CH1
Sample Interval,CH1:0.0003999999899,,Second,Volt
,,,10.81159973,0.48
,,,10.81199932,0.48
,,,10.81239986,0.48
,,,10.81279945,0.5
,,,10.8132,0.48
,,,10.81359959,0.48
,,,10.81400013,0.48
,,,10.81439972,0.48
,,,10.81479931,0.48
,,,10.81519985,0.48
,,,10.81559944,0.48
,,,10.81599998,0.5
,,,10.81639957,0.48
,,,10.81680012,0.5
,,,10.81719971,0.48
,,,10.8175993,0.5
,,,10.81799984,0.48
,,,10.81839943,0.5
,,,10.81879997,0.5
,,,10.81919956,0.5
,,,10.81960011,0.48
,,,10.81999969,0.5
,,,10.82039928,0.48
,,,10.82079983,0.48
,,,10.82119942,0.52
,,,10.82159996,0.52
,,,10.82199955,0.5
,,,10.82240009,0.5
,,,10.82279968,0.48
,,,10.82319927,0.48
,,,10.82359982,0.5
,,,10.8239994,0.5
,,,10.82439995,0.48
,,,10.82479954,0.48
,,,10.82520008,0.48
,,,10.82559967,0.5
,,,10.82599926,0.48
,,,10.8263998,0.48
,,,10.82679939,0.5
,,,10.82719994,0.52
,,,10.82759953,0.48
,,,10.82800007,0.5
,,,10.82839966,0.48
,,,10.8288002,0.48
,,,10.82919979,0.52
,,,10.82959938,0.48
,,,10.82999992,0.5
,,,10.83039951,0.48
,,,10.83080006,0.48
,,,10.83119965,0.48
,,,10.83160019,0.52
,,,10.83199978,0.48
,,,10.83239937,0.5
,,,10.83279991,0.5
,,,10.8331995,0.5
,,,10.83360004,0.48
,,,10.83399963,0.5
,,,10.83440018,0.48
,,,10.83479977,0.48
,,,10.83519936,0.48
,,,10.8355999,0.48
,,,10.83599949,0.5
,,,10.83640003,0.48
,,,10.83679962,0.48
,,,10.83720016,0.48
,,,10.83759975,0.5
,,,10.83799934,0.48
,,,10.83839989,0.5
,,,10.83879948,0.5
,,,10.83920002,0.48
,,,10.83959961,0.48
,,,10.84000015,0.48
,,,10.84039974,0.5
,,,10.84079933,0.5
,,,10.84119987,0.5
,,,10.84159946,0.48
,,,10.84200001,0.48
,,,10.8423996,0.5
,,,10.84280014,0.48
,,,10.84319973,0.5
,,,10.84359932,0.48
,,,10.84399986,0.48
,,,10.84439945,0.48
,,,10.8448,0.5
,,,10.84519958,0.5
,,,10.84560013,0.5
,,,10.84599972,0.5
,,,10.84639931,0.48
,,,10.84679985,0.48
,,,10.84719944,0.5
,,,10.84759998,0.48
,,,10.84799957,0.48
,,,10.84840012,0.48
,,,10.84879971,0.5
,,,10.8491993,0.48
,,,10.84959984,0.48
,,,10.84999943,0.48
,,,10.85039997,0.48
,,,10.85079956,0.5
,,,10.8512001,0.48
,,,10.85159969,0.5
,,,10.85199928,0.48
,,,10.85239983,0.48
,,,10.85279942,0.48
,,,10.85319996,0.5
,,,10.85359955,0.5
,,,10.85400009,0.48
,,,10.85439968,0.5
,,,10.85479927,0.48
,,,10.85519981,0.48
,,,10.8555994,0.5
,,,10.85599995,0.48
,,,10.85639954,0.5
,,,10.85680008,0.48
,,,10.85719967,0.48
,,,10.85759926,0.5
,,,10.8579998,0.5
,,,10.85839939,0.48
,,,10.85879993,0.5
,,,10.85919952,0.48
,,,10.85960007,0.5
,,,10.85999966,0.48
,,,10.8604002,0.5
,,,10.86079979,0.5
,,,10.86119938,0.5
,,,10.86159992,0.48
,,,10.86199951,0.52
,,,10.86240005,0.48
,,,10.86279964,0.5
,,,10.86320019,0.48
,,,10.86359978,0.5
,,,10.86399937,0.48
,,,10.86439991,0.48
,,,10.8647995,0.48
,,,10.86520004,0.48
,,,10.86559963,0.5
,,,10.86600018,0.5
,,,10.86639977,0.48
,,,10.86679935,0.5
,,,10.8671999,0.48
,,,10.86759949,0.5
,,,10.86800003,0.5
,,,10.86839962,0.48
,,,10.86880016,0.5
,,,10.86919975,0.48
,,,10.86959934,0.5
,,,10.86999989,0.5
,,,10.87039948,0.48
,,,10.87080002,0.48
,,,10.87119961,0.48
,,,10.87160015,0.5
,,,10.87199974,0.5
,,,10.87239933,0.48
,,,10.87279987,0.48
,,,10.87319946,0.48
,,,10.87360001,0.5
,,,10.8739996,0.48
,,,10.87440014,0.5
,,,10.87479973,0.5
,,,10.87519932,0.5
,,,10.87559986,0.5
,,,10.87599945,0.48
,,,10.87639999,0.48
,,,10.87679958,0.52
,,,10.87720013,0.48
,,,10.87759972,0.48
,,,10.87799931,0.5
,,,10.87839985,0.48
,,,10.87879944,0.5
,,,10.87919998,0.5
,,,10.87959957,0.48
,,,10.88000011,0.5
,,,10.8803997,0.48
,,,10.88079929,0.5
,,,10.88119984,0.5
,,,10.88159943,0.5
,,,10.88199997,0.48
,,,10.88239956,0.48
,,,10.8828001,0.48
,,,10.88319969,0.48
,,,10.88359928,0.5
,,,10.88399982,0.48
,,,10.88439941,0.5
,,,10.88479996,0.48
,,,10.88519955,0.48
,,,10.88560009,0.48
,,,10.88599968,0.48
,,,10.88639927,0.48
,,,10.88679981,0.5
,,,10.8871994,0.48
,,,10.88759995,0.52
,,,10.88799953,0.48
,,,10.88840008,0.5
,,,10.88879967,0.5
,,,10.88919926,0.48
,,,10.8895998,0.48
,,,10.88999939,0.5
,,,10.89039993,0.48
,,,10.89079952,0.48
,,,10.89120007,0.48
,,,10.89159966,0.5
,,,10.8920002,0.5
,,,10.89239979,0.5
,,,10.89279938,0.52
,,,10.89319992,0.48
,,,10.89359951,0.5
,,,10.89400005,0.5
,,,10.89439964,0.48
,,,10.89480019,0.5
,,,10.89519978,0.48
,,,10.89559937,0.5
,,,10.89599991,0.48
,,,10.8963995,0.48
,,,10.89680004,0.5
,,,10.89719963,0.48
,,,10.89760017,0.5
,,,10.89799976,0.48
,,,10.89839935,0.48
,,,10.8987999,0.48
,,,10.89919949,0.48
,,,10.89960003,0.5
,,,10.89999962,0.5
,,,10.90040016,0.5
,,,10.90079975,0.5
,,,10.90119934,0.5
,,,10.90159988,0.5
,,,10.90199947,0.5
,,,10.90240002,0.5
,,,10.90279961,0.5
,,,10.90320015,0.52
,,,10.90359974,0.48
,,,10.90399933,0.48
,,,10.90439987,0.48
,,,10.90479946,0.48
,,,10.9052,0.5
,,,10.90559959,0.48
,,,10.90600014,0.5
,,,10.90639973,0.5
,,,10.90679932,0.48
,,,10.90719986,0.48
,,,10.90759945,0.48
,,,10.90799999,0.5
,,,10.90839958,0.5
,,,10.90880013,0.48
,,,10.90919971,0.5
,,,10.9095993,0.46
,,,10.90999985,0.48
,,,10.91039944,0.48
,,,10.91079998,0.48
,,,10.91119957,0.5
,,,10.91160011,0.48
,,,10.9119997,0.48
,,,10.91239929,0.48
,,,10.91279984,0.5
,,,10.91319942,0.48
,,,10.91359997,0.48
,,,10.91399956,0.48
,,,10.9144001,0.5
,,,10.91479969,0.48
,,,10.91519928,0.5
,,,10.91559982,0.5
,,,10.91599941,0.5
,,,10.91639996,0.5
,,,10.91679955,0.48
,,,10.91720009,0.5
,,,10.91759968,0.5
,,,10.91799927,0.48
,,,10.91839981,0.48
,,,10.9187994,0.48
,,,10.91919994,0.5
,,,10.91959953,0.48
,,,10.92000008,0.48
,,,10.92039967,0.48
,,,10.92079926,0.48
,,,10.9211998,0.5
,,,10.92159939,0.48
,,,10.92199993,0.5
,,,10.92239952,0.5
,,,10.92280006,0.48
,,,10.92319965,0.48
,,,10.9236002,0.48
,,,10.92399979,0.48
,,,10.92439938,0.48
,,,10.92479992,0.48
,,,10.92519951,0.48
,,,10.92560005,0.5
,,,10.92599964,0.48
,,,10.92640018,0.5
,,,10.92679977,0.48
,,,10.92719936,0.48
,,,10.92759991,0.48
,,,10.9279995,0.48
,,,10.92840004,0.48
,,,10.92879963,0.48
,,,10.92920017,0.48
,,,10.92959976,0.48
,,,10.92999935,0.5
,,,10.93039989,0.48
,,,10.93079948,0.48
,,,10.93120003,0.48
,,,10.93159962,0.48
,,,10.93200016,0.5
,,,10.93239975,0.48
,,,10.93279934,0.5
,,,10.93319988,0.5
,,,10.93359947,0.48
,,,10.93400002,0.48
,,,10.9343996,0.48
,,,10.93480015,0.48
,,,10.93519974,0.48
,,,10.93559933,0.48
,,,10.93599987,0.48
,,,10.93639946,0.48
,,,10.9368,0.48
,,,10.93719959,0.48
,,,10.93760014,0.48
,,,10.93799973,0.48
,,,10.93839931,0.48
,,,10.93879986,0.48
,,,10.93919945,0.48
,,,10.93959999,0.48
,,,10.93999958,0.48
,,,10.94040012,0.5
,,,10.94079971,0.48
,,,10.9411993,0.48
,,,10.94159985,0.5
,,,10.94199944,0.5
,,,10.94239998,0.48
,,,10.94279957,0.48
,,,10.94320011,0.48
,,,10.9435997,0.5
,,,10.94399929,0.48
,,,10.94439983,0.48
,,,10.94479942,0.46
,,,10.94519997,0.48
,,,10.94559956,0.48
,,,10.9460001,0.5
,,,10.94639969,0.48
,,,10.94679928,0.48
,,,10.94719982,0.5
,,,10.94759941,0.48
,,,10.94799995,0.48
,,,10.94839954,0.5
,,,10.94880009,0.48
,,,10.94919968,0.5
,,,10.94959927,0.48
,,,10.94999981,0.5
,,,10.9503994,0.5
,,,10.95079994,0.5
,,,10.95119953,0.5
,,,10.95160007,0.5
,,,10.95199966,0.5
,,,10.95239925,0.48
,,,10.9527998,0.48
,,,10.95319939,0.5
,,,10.95359993,0.5
,,,10.95399952,0.48
,,,10.95440006,0.48
,,,10.95479965,0.5
,,,10.9552002,0.48
,,,10.95559978,0.5
,,,10.95599937,0.48
,,,10.95639992,0.48
,,,10.95679951,0.5
,,,10.95720005,0.48
,,,10.95759964,0.5
,,,10.95800018,0.48
,,,10.95839977,0.48
,,,10.95879936,0.48
,,,10.95919991,0.48
,,,10.95959949,0.48
,,,10.96000004,0.5
,,,10.96039963,0.5
,,,10.96080017,0.5
,,,10.96119976,0.48
,,,10.96159935,0.48
,,,10.96199989,0.5
,,,10.96239948,0.48
,,,10.96280003,0.5
,,,10.96319962,0.5
,,,10.96360016,0.5
,,,10.96399975,0.5
,,,10.96439934,0.48
,,,10.96479988,0.5
,,,10.96519947,0.48
,,,10.96560001,0.48
,,,10.9659996,0.5
,,,10.96640015,0.48
,,,10.96679974,0.48
,,,10.96719933,0.48
,,,10.96759987,0.48
,,,10.96799946,0.48
,,,10.9684,0.48
,,,10.96879959,0.48
,,,10.96920013,0.5
,,,10.96959972,0.48
,,,10.96999931,0.5
,,,10.97039986,0.48
,,,10.97079945,0.5
,,,10.97119999,0.48
,,,10.97159958,0.48
,,,10.97200012,0.5
,,,10.97239971,0.5
,,,10.9727993,0.48
,,,10.97319984,0.48
,,,10.97359943,0.48
,,,10.97399998,0.48
,,,10.97439957,0.5
,,,10.97480011,0.48
,,,10.9751997,0.48
,,,10.97559929,0.48
,,,10.97599983,0.48
,,,10.97639942,0.5
,,,10.97679996,0.48
,,,10.97719955,0.5
,,,10.9776001,0.48
,,,10.97799969,0.5
,,,10.97839928,0.48
,,,10.97879982,0.48
,,,10.97919941,0.48
,,,10.97959995,0.48
,,,10.97999954,0.48
,,,10.98040009,0.5
,,,10.98079967,0.5
,,,10.98119926,0.5
,,,10.98159981,0.5
,,,10.9819994,0.5
,,,10.98239994,0.5
,,,10.98279953,0.5
,,,10.98320007,0.5
,,,10.98359966,0.5
,,,10.98399925,0.5
,,,10.9843998,0.5
,,,10.98479939,0.48
,,,10.98519993,0.5
,,,10.98559952,0.5
,,,10.98600006,0.48
,,,10.98639965,0.5
,,,10.98680019,0.48
,,,10.98719978,0.48
,,,10.98759937,0.5
,,,10.98799992,0.48
,,,10.98839951,0.5
,,,10.98880005,0.5
,,,10.98919964,0.5
,,,10.98960018,0.48
,,,10.98999977,0.48
,,,10.99039936,0.5
,,,10.9907999,0.5
,,,10.99119949,0.48
,,,10.99160004,0.5
,,,10.99199963,0.5
,,,10.99240017,0.48
,,,10.99279976,0.48
,,,10.99319935,0.5
,,,10.99359989,0.5
,,,10.99399948,0.48
,,,10.99440002,0.48
,,,10.99479961,0.5
,,,10.99520016,0.5
,,,10.99559975,0.5
,,,10.99599934,0.46
,,,10.99639988,0.5
,,,10.99679947,0.5
,,,10.99720001,0.5
,,,10.9975996,0.48
,,,10.99800014,0.48
,,,10.99839973,0.5
,,,10.99879932,0.48
,,,10.99919987,0.5
,,,10.99959946,0.5
,,,11,0.5
,,,11.00039959,0.48
,,,11.00080013,0.5
,,,11.00119972,0.48
,,,11.00159931,0.48
,,,11.00199986,0.48
,,,11.00239944,0.5
,,,11.00279999,0.5
,,,11.00319958,0.5
,,,11.00360012,0.48
,,,11.00399971,0.48
,,,11.0043993,0.48
,,,11.00479984,0.48
,,,11.00519943,0.5
,,,11.00559998,0.5
,,,11.00599957,0.5
,,,11.00640011,0.48
,,,11.0067997,0.5
,,,11.00719929,0.48
,,,11.00759983,0.5
,,,11.00799942,0.48
,,,11.00839996,0.48
,,,11.00879955,0.48
,,,11.0092001,0.48
,,,11.00959969,0.48
,,,11.00999928,0.48
,,,11.01039982,0.48
,,,11.01079941,0.48
,,,11.01119995,0.5
,,,11.01159954,0.5
,,,11.01200008,0.48
,,,11.01239967,0.5
,,,11.01279926,0.48
,,,11.01319981,0.48
,,,11.0135994,0.48
,,,11.01399994,0.48
,,,11.01439953,0.48
,,,11.01480007,0.48
,,,11.01519966,0.48
,,,11.01559925,0.5
,,,11.01599979,0.5
,,,11.01639938,0.48
,,,11.01679993,0.48
,,,11.01719952,0.48
,,,11.01760006,0.48
,,,11.01799965,0.5
,,,11.01840019,0.48
,,,11.01879978,0.48
,,,11.01919937,0.48
,,,11.01959991,0.48
,,,11.0199995,0.48
,,,11.02040005,0.48
,,,11.02079964,0.5
,,,11.02120018,0.5
,,,11.02159977,0.5
,,,11.02199936,0.5
,,,11.0223999,0.48
,,,11.02279949,0.48
,,,11.02320004,0.48
,,,11.02359962,0.48
,,,11.02400017,0.48
,,,11.02439976,0.5
,,,11.02479935,0.5
,,,11.02519989,0.48
,,,11.02559948,0.48
,,,11.02600002,0.48
,,,11.02639961,0.48
,,,11.02680016,0.46
,,,11.02719975,0.48
,,,11.02759933,0.5
,,,11.02799988,0.5
,,,11.02839947,0.5
,,,11.02880001,0.5
,,,11.0291996,0.48
,,,11.02960014,0.48
,,,11.02999973,0.5
,,,11.03039932,0.48
,,,11.03079987,0.48
,,,11.03119946,0.48
,,,11.0316,0.48
,,,11.03199959,0.48
,,,11.03240013,0.48
,,,11.03279972,0.48
,,,11.03319931,0.5
,,,11.03359985,0.48
,,,11.03399944,0.5
,,,11.03439999,0.48
,,,11.03479958,0.5
,,,11.03520012,0.5
,,,11.03559971,0.48
,,,11.0359993,0.5
,,,11.03639984,0.5
,,,11.03679943,0.5
,,,11.03719997,0.48
,,,11.03759956,0.48
,,,11.03800011,0.5
,,,11.0383997,0.5
,,,11.03879929,0.48
,,,11.03919983,0.5
,,,11.03959942,0.48
,,,11.03999996,0.48
,,,11.04039955,0.48
,,,11.04080009,0.5
,,,11.04119968,0.48
,,,11.04159927,0.5
,,,11.04199982,0.48
,,,11.04239941,0.48
,,,11.04279995,0.48
,,,11.04319954,0.48
,,,11.04360008,0.48
,,,11.04399967,0.48
,,,11.04439926,0.5
,,,11.0447998,0.48
,,,11.04519939,0.48
,,,11.04559994,0.5
,,,11.04599953,0.5
,,,11.04640007,0.52
,,,11.04679966,0.48
,,,11.04719925,0.48
,,,11.04759979,0.48
,,,11.04799938,0.48
,,,11.04839993,0.5
,,,11.04879951,0.48
,,,11.04920006,0.48
,,,11.04959965,0.48
,,,11.05000019,0.48
,,,11.05039978,0.5
,,,11.05079937,0.5
,,,11.05119991,0.5
,,,11.0515995,0.48
,,,11.05200005,0.5
,,,11.05239964,0.48
,,,11.05280018,0.5
,,,11.05319977,0.48
,,,11.05359936,0.5
,,,11.0539999,0.5
,,,11.05439949,0.48
,,,11.05480003,0.5
,,,11.05519962,0.48
,,,11.05560017,0.48
,,,11.05599976,0.48
,,,11.05639935,0.48
,,,11.05679989,0.5
,,,11.05719948,0.5
,,,11.05760002,0.5
,,,11.05799961,0.48
,,,11.05840015,0.5
,,,11.05879974,0.48
,,,11.05919933,0.48
,,,11.05959988,0.48
,,,11.05999947,0.5
,,,11.06040001,0.48
,,,11.0607996,0.48
,,,11.06120014,0.5
,,,11.06159973,0.5
,,,11.06199932,0.52
,,,11.06239986,0.48
,,,11.06279945,0.5
,,,11.0632,0.48
,,,11.06359959,0.48
,,,11.06400013,0.48
,,,11.06439972,0.48
,,,11.06479931,0.5
,,,11.06519985,0.48
,,,11.06559944,0.48
,,,11.06599998,0.48
,,,11.06639957,0.48
,,,11.06680012,0.5
,,,11.06719971,0.48
,,,11.0675993,0.5
,,,11.06799984,0.5
,,,11.06839943,0.5
,,,11.06879997,0.48
,,,11.06919956,0.48
,,,11.06960011,0.5
,,,11.06999969,0.5
,,,11.07039928,0.48
,,,11.07079983,0.48
,,,11.07119942,0.5
,,,11.07159996,0.48
,,,11.07199955,0.5
,,,11.07240009,0.5
,,,11.07279968,0.5
,,,11.07319927,0.48
,,,11.07359982,0.5
,,,11.0739994,0.5
,,,11.07439995,0.48
,,,11.07479954,0.5
,,,11.07520008,0.5
,,,11.07559967,0.48
,,,11.07599926,0.5
,,,11.0763998,0.5
,,,11.07679939,0.48
,,,11.07719994,0.5
,,,11.07759953,0.46
,,,11.07800007,0.48
,,,11.07839966,0.5
,,,11.07879925,0.5
,,,11.07919979,0.48
,,,11.07959938,0.48
,,,11.07999992,0.5
,,,11.08039951,0.48
,,,11.08080006,0.48
,,,11.08119965,0.52
,,,11.08160019,0.5
,,,11.08199978,0.48
,,,11.08239937,0.48
,,,11.08279991,0.48
,,,11.0831995,0.48
,,,11.08360004,0.5
,,,11.08399963,0.48
,,,11.08440018,0.5
,,,11.08479977,0.48
,,,11.08519936,0.48
,,,11.0855999,0.48
,,,11.08599949,0.48
,,,11.08640003,0.5
,,,11.08679962,0.5
,,,11.08720016,0.48
,,,11.08759975,0.48
,,,11.08799934,0.48
,,,11.08839989,0.48
,,,11.08879948,0.5
,,,11.08920002,0.48
,,,11.08959961,0.5
,,,11.09000015,0.52
,,,11.09039974,0.5
,,,11.09079933,0.48
,,,11.09119987,0.48
,,,11.09159946,0.5
,,,11.09200001,0.48
,,,11.0923996,0.5
,,,11.09280014,0.48
,,,11.09319973,0.48
,,,11.09359932,0.5
,,,11.09399986,0.5
,,,11.09439945,0.48
,,,11.0948,0.5
,,,11.09519958,0.5
,,,11.09560013,0.5
,,,11.09599972,0.48
,,,11.09639931,0.48
,,,11.09679985,0.48
,,,11.09719944,0.5
,,,11.09759998,0.48
,,,11.09799957,0.48
,,,11.09840012,0.48
,,,11.09879971,0.48
,,,11.0991993,0.5
,,,11.09959984,0.48
,,,11.09999943,0.5
,,,11.10039997,0.48
,,,11.10079956,0.48
,,,11.1012001,0.5
,,,11.10159969,0.52
,,,11.10199928,0.48
,,,11.10239983,0.5
,,,11.10279942,0.5
,,,11.10319996,0.48
,,,11.10359955,0.48
,,,11.10400009,0.5
,,,11.10439968,0.48
,,,11.10479927,0.5
,,,11.10519981,0.5
,,,11.1055994,0.5
,,,11.10599995,0.48
,,,11.10639954,0.48
,,,11.10680008,0.5
,,,11.10719967,0.48
,,,11.10759926,0.48
,,,11.1079998,0.5
,,,11.10839939,0.5
,,,11.10879993,0.48
,,,11.10919952,0.5
,,,11.10960007,0.48
,,,11.10999966,0.5
,,,11.11039925,0.5
,,,11.11079979,0.5
,,,11.11119938,0.5
,,,11.11159992,0.5
,,,11.11199951,0.48
,,,11.11240005,0.48
,,,11.11279964,0.48
,,,11.11320019,0.48
,,,11.11359978,0.5
,,,11.11399937,0.48
,,,11.11439991,0.5
,,,11.1147995,0.5
,,,11.11520004,0.5
,,,11.11559963,0.5
,,,11.11600018,0.5
,,,11.11639977,0.5
,,,11.11679935,0.52
,,,11.1171999,0.5
,,,11.11759949,0.48
,,,11.11800003,0.5
,,,11.11839962,0.5
,,,11.11880016,0.5
,,,11.11919975,0.5
,,,11.11959934,0.5
,,,11.11999989,0.48
,,,11.12039948,0.48
,,,11.12080002,0.48
,,,11.12119961,0.5
,,,11.12160015,0.48
,,,11.12199974,0.48
,,,11.12239933,0.48
,,,11.12279987,0.48
,,,11.12319946,0.5
,,,11.12360001,0.5
,,,11.1239996,0.48
,,,11.12440014,0.48
,,,11.12479973,0.48
,,,11.12519932,0.48
,,,11.12559986,0.5
,,,11.12599945,0.5
,,,11.12639999,0.5
,,,11.12679958,0.48
,,,11.12720013,0.46
,,,11.12759972,0.48
,,,11.12799931,0.48
,,,11.12839985,0.5
,,,11.12879944,0.48
,,,11.12919998,0.5
,,,11.12959957,0.48
,,,11.13000011,0.48
,,,11.1303997,0.5
,,,11.13079929,0.5
,,,11.13119984,0.48
,,,11.13159943,0.5
,,,11.13199997,0.48
,,,11.13239956,0.5
,,,11.1328001,0.48
,,,11.13319969,0.5
,,,11.13359928,0.5
,,,11.13399982,0.48
,,,11.13439941,0.48
,,,11.13479996,0.48
,,,11.13519955,0.5
,,,11.13560009,0.52
,,,11.13599968,0.5
,,,11.13639927,0.5
,,,11.13679981,0.5
,,,11.1371994,0.48
,,,11.13759995,0.48
,,,11.13799953,0.48
,,,11.13840008,0.5
,,,11.13879967,0.48
,,,11.13919926,0.48
,,,11.1395998,0.5
,,,11.13999939,0.5
,,,11.14039993,0.48
,,,11.14079952,0.48
,,,11.14120007,0.48
,,,11.14159966,0.48
,,,11.14199924,0.48
,,,11.14239979,0.48
,,,11.14279938,0.48
,,,11.14319992,0.48
,,,11.14359951,0.5
,,,11.14400005,0.5
,,,11.14439964,0.48
,,,11.14480019,0.48
,,,11.14519978,0.5
,,,11.14559937,0.5
,,,11.14599991,0.48
,,,11.1463995,0.5
,,,11.14680004,0.48
,,,11.14719963,0.5
,,,11.14760017,0.48
,,,11.14799976,0.5
,,,11.14839935,0.48
,,,11.1487999,0.48
,,,11.14919949,0.5
,,,11.14960003,0.5
,,,11.14999962,0.48
,,,11.15040016,0.48
,,,11.15079975,0.5
,,,11.15119934,0.5
,,,11.15159988,0.5
,,,11.15199947,0.48
,,,11.15240002,0.48
,,,11.15279961,0.48
,,,11.15320015,0.5
,,,11.15359974,0.48
,,,11.15399933,0.48
,,,11.15439987,0.48
,,,11.15479946,0.48
,,,11.1552,0.48
,,,11.15559959,0.48
,,,11.15600014,0.5
,,,11.15639973,0.5
,,,11.15679932,0.48
,,,11.15719986,0.48
,,,11.15759945,0.5
,,,11.15799999,0.5
,,,11.15839958,0.5
,,,11.15880013,0.48
,,,11.15919971,0.48
,,,11.1595993,0.48
,,,11.15999985,0.5
,,,11.16039944,0.5
,,,11.16079998,0.48
,,,11.16119957,0.5
,,,11.16160011,0.5
,,,11.1619997,0.48
,,,11.16239929,0.48
,,,11.16279984,0.5
,,,11.16319942,0.5
,,,11.16359997,0.5
,,,11.16399956,0.48
,,,11.1644001,0.48
,,,11.16479969,0.5
,,,11.16519928,0.48
,,,11.16559982,0.48
,,,11.16599941,0.48
,,,11.16639996,0.48
,,,11.16679955,0.5
,,,11.16720009,0.48
,,,11.16759968,0.48
,,,11.16799927,0.48
,,,11.16839981,0.5
,,,11.1687994,0.5
,,,11.16919994,0.48
,,,11.16959953,0.48
,,,11.17000008,0.48
,,,11.17039967,0.48
,,,11.17079926,0.48
,,,11.1711998,0.48
,,,11.17159939,0.48
,,,11.17199993,0.5
,,,11.17239952,0.48
,,,11.17280006,0.5
,,,11.17319965,0.48
,,,11.17359924,0.48
,,,11.17399979,0.48
,,,11.17439938,0.48
,,,11.17479992,0.5
,,,11.17519951,0.48
,,,11.17560005,0.48
,,,11.17599964,0.48
,,,11.17640018,0.5
,,,11.17679977,0.48
,,,11.17719936,0.48
,,,11.17759991,0.48
,,,11.1779995,0.48
,,,11.17840004,0.48
,,,11.17879963,0.5
,,,11.17920017,0.5
,,,11.17959976,0.48
,,,11.17999935,0.5
,,,11.18039989,0.5
,,,11.18079948,0.5
,,,11.18120003,0.48
,,,11.18159962,0.5
,,,11.18200016,0.5
,,,11.18239975,0.48
,,,11.18279934,0.48
,,,11.18319988,0.5
,,,11.18359947,0.48
,,,11.18400002,0.48
,,,11.1843996,0.48
,,,11.18480015,0.5
,,,11.18519974,0.48
,,,11.18559933,0.48
,,,11.18599987,0.48
,,,11.18639946,0.5
,,,11.1868,0.48
,,,11.18719959,0.5
,,,11.18760014,0.5
,,,11.18799973,0.52
,,,11.18839931,0.48
,,,11.18879986,0.48
,,,11.18919945,0.5
,,,11.18959999,0.48
,,,11.18999958,0.5
,,,11.19040012,0.5
,,,11.19079971,0.48
,,,11.1911993,0.48
,,,11.19159985,0.5
,,,11.19199944,0.48
,,,11.19239998,0.5
,,,11.19279957,0.5
,,,11.19320011,0.5
,,,11.1935997,0.5
,,,11.19399929,0.48
,,,11.19439983,0.5
,,,11.19479942,0.5
,,,11.19519997,0.48
,,,11.19559956,0.48
,,,11.1960001,0.5
,,,11.19639969,0.48
,,,11.19679928,0.48
,,,11.19719982,0.48
,,,11.19759941,0.48
,,,11.19799995,0.48
,,,11.19839954,0.5
,,,11.19880009,0.48
,,,11.19919968,0.5
,,,11.19959927,0.5
,,,11.19999981,0.48
,,,11.2003994,0.5
,,,11.20079994,0.48
,,,11.20119953,0.5
,,,11.20160007,0.5
,,,11.20199966,0.5
,,,11.20239925,0.48
,,,11.2027998,0.5
,,,11.20319939,0.5
,,,11.20359993,0.5
,,,11.20399952,0.48
,,,11.20440006,0.48
,,,11.20479965,0.5
,,,11.20519924,0.48
,,,11.20559978,0.5
,,,11.20599937,0.48
,,,11.20639992,0.5
,,,11.20679951,0.5
,,,11.20720005,0.48
,,,11.20759964,0.48
,,,11.20800018,0.48
,,,11.20839977,0.48
,,,11.20879936,0.48
,,,11.20919991,0.48
,,,11.20959949,0.5
,,,11.21000004,0.5
,,,11.21039963,0.48
,,,11.21080017,0.5
,,,11.21119976,0.48
,,,11.21159935,0.5
,,,11.21199989,0.48
,,,11.21239948,0.48
,,,11.21280003,0.5
,,,11.21319962,0.48
,,,11.21360016,0.48
,,,11.21399975,0.48
,,,11.21439934,0.48
,,,11.21479988,0.48
,,,11.21519947,0.48
,,,11.21560001,0.48
,,,11.2159996,0.48
,,,11.21640015,0.48
,,,11.21679974,0.5
,,,11.21719933,0.48
,,,11.21759987,0.5
,,,11.21799946,0.46
,,,11.2184,0.48
,,,11.21879959,0.5
,,,11.21920013,0.5
,,,11.21959972,0.5
,,,11.21999931,0.5
,,,11.22039986,0.48
,,,11.22079945,0.5
,,,11.22119999,0.48
,,,11.22159958,0.48
,,,11.22200012,0.48
,,,11.22239971,0.48
,,,11.2227993,0.5
,,,11.22319984,0.48
,,,11.22359943,0.5
,,,11.22399998,0.5
,,,11.22439957,0.48
,,,11.22480011,0.48
,,,11.2251997,0.5
,,,11.22559929,0.48
,,,11.22599983,0.5
,,,11.22639942,0.48
,,,11.22679996,0.48
,,,11.22719955,0.5
,,,11.2276001,0.48
,,,11.22799969,0.5
,,,11.22839928,0.48
,,,11.22879982,0.5
,,,11.22919941,0.5
,,,11.22959995,0.5
,,,11.22999954,0.48
,,,11.23040009,0.48
,,,11.23079967,0.48
,,,11.23119926,0.48
,,,11.23159981,0.48
,,,11.2319994,0.5
,,,11.23239994,0.5
,,,11.23279953,0.48
,,,11.23320007,0.5
,,,11.23359966,0.5
,,,11.23399925,0.48
,,,11.2343998,0.5
,,,11.23479939,0.46
,,,11.23519993,0.48
,,,11.23559952,0.48
,,,11.23600006,0.48
,,,11.23639965,0.5
,,,11.23679924,0.48
,,,11.23719978,0.5
,,,11.23759937,0.5
,,,11.23799992,0.5
,,,11.23839951,0.48
,,,11.23880005,0.5
,,,11.23919964,0.48
,,,11.23960018,0.48
,,,11.23999977,0.48
,,,11.24039936,0.48
,,,11.2407999,0.5
